"","org","lum","agg","int","atm","col","com","dep","catr","infra","voie","v1","v2","circ","nbv","pr","pr1","vosp","prof","plan","situ","ttue","tbg","tbl","tindm","typenumero","numero","distancemetre","libellevoie","coderivoli","grav","gps","lat","long","adr","numac","fulladress"
"2552","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","02","","","1","1","1","1","0","0","1","1","1","","0","RISSO (BD)","","0.43","","43.7064116","7.2826826","","2552"," RISSO BD, NICE, Alpes-Maritimes, France"
"2553","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","14","0","CH€TEAU ST PIERRE (CH. DU)","","0.43","",NA,NA,"","2553","14 CH€TEAU ST PIERRE CHEMIN  DU, NICE, Alpes-Maritimes, France"
"2554","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","3","0","BLACAS (RUE)","","0.43","","43.7000354","7.270487","","2554","3 BLACAS RUE, NICE, Alpes-Maritimes, France"
"2555","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","COMTE VERT (RUE DU)","","0.43","","43.7359677","7.2996182","","2555","COMTE VERT RUE DU, NICE, Alpes-Maritimes, France"
"2556","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","0","0","LINDBERG (AV.)","","0.43","","43.668164","7.214151","","2556","LINDBERG AVENUE , NICE, Alpes-Maritimes, France"
"2557","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","30","0","VERNIER (R.)","","0.43","","43.7071492","7.2592642","","2557","30 VERNIER RUE , NICE, Alpes-Maritimes, France"
"2558","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","ARMEE DES ALPES (BD DE L')","","0.43","","43.7101728","7.2619532","","2558","ARMEE DES ALPES BOULEVARD DE L', NICE, Alpes-Maritimes, France"
"2559","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","105","0","LYAUTEY (AV. DU MAL)","","0.43","","43.7178695","7.2818101","","2559","105 LYAUTEY AVENUE  DU MAL, NICE, Alpes-Maritimes, France"
"2560","5","5","9","1","1","6","NICE","060","4","0","00000","0","","2","03","","","0","2","1","1","0","0","1","0","1","83","0","CESSOLE (BD DE) (JUSQU'AU N° 93/110)","","0.43","","43.7181294","7.2524468","","2560","83 CESSOLE BOULEVARD DE , NICE, Alpes-Maritimes, France"
"2561","5","1","9","3","1","3","NICE","060","4","0","00000","0","","1","03","","","3","2","1","1","0","0","1","1","1","0","0","RAYNAUD (BD AUGUSTE)","","0.43","","43.7122264","7.2589433","","2561","RAYNAUD BOULEVARD AUGUSTE, NICE, Alpes-Maritimes, France"
"2562","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","01","","","0","1","1","1","0","0","1","1","1","0","0","MONZIE (R. ANATOLE DE)","","0.43","","43.7370241","7.2990009","","2562","MONZIE RUE  ANATOLE DE, NICE, Alpes-Maritimes, France"
"2563","5","1","9","1","1","6","NICE","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","0","1","195","0","MADELEINE (BD DE LA)","","0.43","","43.707305","7.2315538","","2563","195 MADELEINE BOULEVARD DE LA, NICE, Alpes-Maritimes, France"
"2564","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","ORESTIS (R. DES)","","0.43","","43.7035981","7.286875","","2564","ORESTIS RUE  DES, NICE, Alpes-Maritimes, France"
"2565","5","1","9","1","1","2","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","0","0","ANGLAIS PLAGE (DU 265 AU 350)","","0.43","","43.693099","7.2550873","","2565","ANGLAIS PLAGE , NICE, Alpes-Maritimes, France"
"2566","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","99","0","COSTIERE (CH. DE LA)","","0.43","","43.7123612","7.2296483","","2566","99 COSTIERE CHEMIN  DE LA, NICE, Alpes-Maritimes, France"
"2567","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","GREGOIRE (RUE ABBE-IMP.-PAS.)","","0.43","","43.7101728","7.2619532","","2567","GREGOIRE RUE ABBEPAS., NICE, Alpes-Maritimes, France"
"2568","5","1","9","1","1","7","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","17","0","DIABLES BLEUS (AV. DES)","","0.43","","43.7082523","7.2886153","","2568","17 DIABLES BLEUS AVENUE  DES, NICE, Alpes-Maritimes, France"
"2569","5","1","9","3","1","3","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","2","1","0","0","THIERS (AV.)","","0.43","","43.7025874","7.2587384","","2569","THIERS AVENUE , NICE, Alpes-Maritimes, France"
"2570","5","5","9","1","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","VERANY (BD J.B.)","","0.43","","43.7106729","7.2843061","","2570","VERANY BOULEVARD J.B., NICE, Alpes-Maritimes, France"
"2571","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","LAIROLLE (AV. ERNEST)","","0.43","","43.722466","7.2591895","","2571","LAIROLLE AVENUE  ERNEST, NICE, Alpes-Maritimes, France"
"2572","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","8","0","BLACAS (RUE)","","0.43","","43.7007027","7.2702887","","2572","8 BLACAS RUE, NICE, Alpes-Maritimes, France"
"2573","5","2","9","1","1","2","NICE","060","4","0","00000","0","","2","04","","","3","1","1","1","0","0","1","1","1","61","0","GAMBETTA (JUSQU'AU N° 62/73)","","0.43","","43.7008928","7.255777","","2573","61 GAMBETTA , NICE, Alpes-Maritimes, France"
"2574","5","4","9","1","1","2","NICE","060","4","0","00000","0","","2","02","","","0","1","3","1","0","0","1","1","1","0","0","RAUBA-CAPEU (QUAI)","","0.43","","43.6934562","7.2798633","","2574","RAUBA-CAPEU QUAI, NICE, Alpes-Maritimes, France"
"2575","5","1","9","1","1","4","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","3","2","85656","0","VOIE RAPIDE","","0.43","","43.6934068","7.244962","","2575","85656 VOIE RAPIDE, NICE, Alpes-Maritimes, France"
"2576","5","2","9","1","1","2","NICE","060","4","0","00000","0","","3","04","","","3","1","1","1","0","0","1","1","1","178","0","FRANCE (R. DE) A PARTIR DU N° 66/91","","0.43","","43.6919371","7.2460388","","2576","178 FRANCE RUE  DE , NICE, Alpes-Maritimes, France"
"2577","5","1","9","1","1","5","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","2","1","0","0","JAURES (BD JEAN)","","0.43","","43.6988317","7.2772785","","2577","JAURES BOULEVARD JEAN, NICE, Alpes-Maritimes, France"
"2578","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","SCALIERO (R.)","","0.43","","43.702659","7.2850807","","2578","SCALIERO RUE , NICE, Alpes-Maritimes, France"
"2579","5","1","9","1","1","6","NICE","060","3","0","00000","0","","2","02","","","0","2","3","1","0","0","1","1","1","2","0","JOLY (CORNICHE ANDRE DE)","","0.43","","43.7001702","7.2888211","","2579","2 JOLY CORNICHE ANDRE DE, NICE, Alpes-Maritimes, France"
"2580","5","2","9","1","1","2","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","9","0","ITALIE (R. D')","","0.43","","43.9466791","7.179026","","2580","9 ITALIE RUE  D', NICE, Alpes-Maritimes, France"
"2581","5","1","9","1","1","1","NICE","060","4","0","00000","0","","2","00","","","0","2","4","1","0","0","1","1","1","0","0","PIETRUSCHI (CAMIN RENE)","","0.43","","43.7407946","7.2757205","","2581","PIETRUSCHI CAMIN RENE, NICE, Alpes-Maritimes, France"
"2582","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","DIABLES BLEUS (AV. DES)","","0.43","","43.708118","7.288466","","2582","DIABLES BLEUS AVENUE  DES, NICE, Alpes-Maritimes, France"
"2583","5","1","9","3","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","RISSO (BD)","","0.43","","43.7064116","7.2826826","","2583","RISSO BD, NICE, Alpes-Maritimes, France"
"2584","5","1","9","3","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","0","1","0","0","MARSHALL (PL. GENERAL)","","0.43","","43.7023987","7.2758305","","2584","MARSHALL CHEMIN  GENERAL, NICE, Alpes-Maritimes, France"
"2585","5","1","9","2","1","1","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","FIGHIERA PASQUIER (AV.)","","0.43","","43.7242559","7.252682","","2585","FIGHIERA PASQUIER AVENUE , NICE, Alpes-Maritimes, France"
"2586","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","18","0","DELFINO (BD GENERAL)","","0.43","","43.7054778","7.2843499","","2586","18 DELFINO BOULEVARD GENERAL, NICE, Alpes-Maritimes, France"
"2587","5","1","9","1","1","7","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","0","1","25","0","DELFINO (BD GENERAL)","","0.43","","43.705009","7.2860347","","2587","25 DELFINO BOULEVARD GENERAL, NICE, Alpes-Maritimes, France"
"2588","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","BARBERIS (RUE)","","0.43","","43.7038193","7.2874723","","2588","BARBERIS RUE, NICE, Alpes-Maritimes, France"
"2589","5","1","9","1","1","3","NICE","060","3","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","1","0","0","RD 6202","","0.43","","43.7101728","7.2619532","","2589","RD 6202, NICE, Alpes-Maritimes, France"
"2590","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","DALPOZZO (RUE)","","0.43","","43.6970894","7.2615562","","2590","DALPOZZO RUE, NICE, Alpes-Maritimes, France"
"2591","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","ARSON (RUE)","","0.43","","43.7023851","7.2877","","2591","ARSON RUE, NICE, Alpes-Maritimes, France"
"2592","5","5","9","1","2","7","NICE","060","4","0","00000","0","","3","03","","","0","3","2","1","0","0","1","0","1","0","0","QUAI LUNEL","","0.43","","43.6948463","7.2829951","","2592","QUAI LUNEL, NICE, Alpes-Maritimes, France"
"2593","5","1","9","1","1","2","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","COMBOUL (AV. RAYMOND)","","0.43","","43.7095215","7.2664066","","2593","COMBOUL AVENUE  RAYMOND, NICE, Alpes-Maritimes, France"
"2594","5","1","9","2","2","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","VILLENEUVE (R. DE)","","0.43","","43.70675","7.2620097","","2594","VILLENEUVE RUE  DE, NICE, Alpes-Maritimes, France"
"2595","5","1","9","1","1","7","NICE","060","4","0","00000","0","","2","30","","","0","4","1","1","0","0","1","1","1","0","0","COMBOUL (AV. RAYMOND)","","0.43","","43.7095215","7.2664066","","2595","COMBOUL AVENUE  RAYMOND, NICE, Alpes-Maritimes, France"
"2596","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","43","0","SANTOLINE (R. DE LA)","","0.43","","43.6769098","7.2027745","","2596","43 SANTOLINE RUE  DE LA, NICE, Alpes-Maritimes, France"
"2597","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","1","0","PENCHIENATI (R.)","","0.43","","43.7101728","7.2619532","","2597","1 PENCHIENATI RUE , NICE, Alpes-Maritimes, France"
"2598","5","1","9","7","1","3","NICE","060","4","5","00000","0","","2","02","","","0","1","3","1","0","0","1","1","1","0","0","MEDECIN (PL. ALEXANDRE)","","0.43","","43.7203428","7.2628678","","2598","MEDECIN CHEMIN  ALEXANDRE, NICE, Alpes-Maritimes, France"
"2599","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","LAMARTINE (R.)","","0.43","","43.7038164","7.2679985","","2599","LAMARTINE RUE , NICE, Alpes-Maritimes, France"
"2600","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","1","0","JOFFRE (R. MARECHAL)","","0.43","","43.6996932","7.2680973","","2600","1 JOFFRE RUE  MARECHAL, NICE, Alpes-Maritimes, France"
"2601","5","1","9","1","2","3","NICE","060","4","0","00000","0","","2","02","","","0","2","3","1","0","0","1","1","1","407","0","BELLET (RTE DE)","","0.43","","43.7248582","7.2159297","","2601","407 BELLET RTE DE, NICE, Alpes-Maritimes, France"
"2602","5","1","9","1","2","3","NICE","060","4","0","00000","0","","2","04","","","0","3","1","1","0","0","1","1","1","38","0","CIMIEZ (BD) A PARTIR DU 16/17","","0.43","","43.711447","7.2723232","","2602","38 CIMIEZ BD , NICE, Alpes-Maritimes, France"
"2603","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","04","","","0","2","3","1","0","0","1","1","1","0","0","RAUBA-CAPEU (QUAI)","","0.43","","43.6934562","7.2798633","","2603","RAUBA-CAPEU QUAI, NICE, Alpes-Maritimes, France"
"2604","5","5","9","1","1","1","NICE","060","4","0","00000","0","","2","02","","","0","1","4","1","0","0","1","1","1","0","0","SERRES DE SAQUIER (CH. DES)","","0.43","","43.6943763","7.2283497","","2604","SERRES DE SAQUIER CHEMIN  DES, NICE, Alpes-Maritimes, France"
"2605","5","1","9","1","1","6","NICE","060","3","0","00000","0","","2","02","","","0","2","2","3","0","0","1","0","1","75","0","CARNOT (BD)","","0.43","","43.6946173","7.2937619","","2605","75 CARNOT BD, NICE, Alpes-Maritimes, France"
"2606","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","2","1","0","0","CLEMENCEAU (AV. GEORGES)","","0.43","","43.7017911","7.2624311","","2606","CLEMENCEAU AVENUE  GEORGES, NICE, Alpes-Maritimes, France"
"2607","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","02","","","3","1","1","1","0","0","1","1","1","0","0","PASTORELLI (R.)","","0.43","","43.7008176","7.271132","","2607","PASTORELLI RUE , NICE, Alpes-Maritimes, France"
"2608","5","1","9","1","1","2","NICE","060","4","5","00000","0","","1","05","","","3","1","1","1","0","0","1","1","1","0","0","PASCHETTA (PL. DR CH.)","","0.43","","43.7101728","7.2619532","","2608","PASCHETTA CHEMIN  DR CHEMIN , NICE, Alpes-Maritimes, France"
"2609","5","1","9","3","1","3","NICE","060","4","0","00000","0","","2","03","","","0","2","1","1","0","0","1","1","1","35","0","CESSOLE (BD DE) (JUSQU'AU N° 93/110)","","0.43","","43.7133929","7.2544582","","2609","35 CESSOLE BOULEVARD DE , NICE, Alpes-Maritimes, France"
"2610","5","1","9","1","1","7","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","0","1","5","0","GAMBETTA (JUSQU'AU N° 62/73)","","0.43","","43.6944881","7.2561514","","2610","5 GAMBETTA , NICE, Alpes-Maritimes, France"
"2611","5","1","9","1","1","2","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","2","1","0","0","BELLET (AV. DE)","","0.43","","43.6922763","7.2441279","","2611","BELLET AVENUE  DE, NICE, Alpes-Maritimes, France"
"2612","5","5","9","1","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","CAISSOTI (RUE)","","0.43","","43.706098","7.282403","","2612","CAISSOTI RUE, NICE, Alpes-Maritimes, France"
"2613","5","1","5","1","1","3","VILLEFRANCHE-SUR-MER","060","3","0","00000","0","","2","02","","","0","2","2","1","0","0","1","1","1","50","0","CORNE D OR (BOULEVARD DE LA)","","0.43","","43.7064077","7.3071449","","2613","50 CORNE D OR BOULEVARD DE LA, VILLEFRANCHE-SUR-MER, Alpes-Maritimes, France"
"2614","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","01","","","3","1","1","1","0","0","1","1","1","0","0","THIERS (AV.)","","0.43","","43.7025874","7.2587384","","2614","THIERS AVENUE , NICE, Alpes-Maritimes, France"
"2615","5","1","9","7","1","3","NICE","060","4","0","00000","0","","0","01","","","0","0","0","1","0","0","1","1","1","0","0","DEFLY (RUE)","","0.43","","43.701928","7.2769064","","2615","DEFLY RUE, NICE, Alpes-Maritimes, France"
"2616","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","03","","","3","1","1","1","0","0","1","1","1","0","0","ARENE (AV. PAUL)","","0.43","","43.7077271","7.2516255","","2616","ARENE AVENUE  PAUL, NICE, Alpes-Maritimes, France"
"2617","5","1","9","1","1","3","NICE","060","4","5","00000","0","","1","02","","","0","1","3","1","0","0","1","1","1","0","0","SAINT-ISIDORE (QUART.)","","0.43","","43.7300478","7.1899279","","2617","SAINT-ISIDORE QUART., NICE, Alpes-Maritimes, France"
"2618","5","5","9","1","1","6","NICE","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","2","1","0","0","ANGLAIS (DU N° 1 AU N° 43)","","0.43","","43.6837586","7.2342211","","2618","ANGLAIS , NICE, Alpes-Maritimes, France"
"2619","5","5","9","1","1","3","NICE","060","4","0","00000","0","","3","04","","","3","1","1","1","0","0","1","1","1","18","0","SAINT-JEAN BAPTISTE (AV.)","","0.43","","43.7014401","7.2775945","","2619","18 SAINT-JEAN BAPTISTE AVENUE , NICE, Alpes-Maritimes, France"
"2620","5","5","9","1","1","6","NICE","060","4","0","00000","0","","2","01","","","0","1","1","1","0","0","1","2","1","0","0","PREFECTURE (R. DE LA)","","0.43","","43.6966221","7.274769","","2620","PREFECTURE RUE  DE LA, NICE, Alpes-Maritimes, France"
"2621","5","1","9","1","1","2","NICE","060","4","0","00000","0","","2","06","","","0","1","1","1","0","0","1","1","1","156","0","CALIFORNIE (AV.) (A PARTIR DU N° 201/212","","0.43","","43.6841965","7.2338341","","2621","156 CALIFORNIE AVENUE  , NICE, Alpes-Maritimes, France"
"2622","5","1","9","2","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","GAL (R. AUGUSTE)","","0.43","","43.7046309","7.2862991","","2622","GAL RUE  AUGUSTE, NICE, Alpes-Maritimes, France"
"2623","5","2","9","1","1","6","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","0","0","LEVESI (R. DOCTEUR)","","0.43","","43.6814758","7.2313638","","2623","LEVESI RUE  DOCTEUR, NICE, Alpes-Maritimes, France"
"2624","5","2","9","1","1","1","NICE","060","4","0","00000","0","","2","02","","","0","2","4","1","0","0","1","1","1","92","0","ESTIENNE -D'ORVES (AV. D')","","0.43","","43.9466791","7.179026","","2624","92 ESTIENNE -D'ORVES AVENUE  D', NICE, Alpes-Maritimes, France"
"2625","5","5","9","1","1","2","NICE","060","4","0","00000","0","","2","03","","","0","2","2","1","0","0","1","1","1","9","0","RAUBA-CAPEU (QUAI)","","0.43","","43.6939119","7.2792947","","2625","9 RAUBA-CAPEU QUAI, NICE, Alpes-Maritimes, France"
"2626","5","1","9","2","1","3","NICE","060","3","0","00000","0","","2","04","","","0","1","1","1","0","0","1","2","1","0","0","CARNOT (BD)","","0.43","","43.6966189","7.2911858","","2626","CARNOT BD, NICE, Alpes-Maritimes, France"
"2627","5","1","5","1","1","3","VILLEFRANCHE-SUR-MER","060","2","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","2","245","0","NAPOLEON III (BOULEVARD)","","0.43","","43.7078713","7.315657","","2627","245 NAPOLEON III BOULEVARD, VILLEFRANCHE-SUR-MER, Alpes-Maritimes, France"
"2628","5","1","5","1","1","5","VILLEFRANCHE-SUR-MER","060","2","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","1","6","0","ALBERT 1ER (AVENUE)","","0.43","","43.7034174","7.3091911","","2628","6 ALBERT 1ER AVENUE, VILLEFRANCHE-SUR-MER, Alpes-Maritimes, France"
"2629","5","1","9","3","1","6","NICE","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","0","0","GAMBETTA (A PARTIR DU N° 63/74)","","0.43","","43.6982145","7.2531489","","2629","GAMBETTA , NICE, Alpes-Maritimes, France"
"2630","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","0","0","SOLA (BD PIERRE)","","0.43","","43.7071199","7.287022","","2630","SOLA BOULEVARD PIERRE, NICE, Alpes-Maritimes, France"
"2631","5","1","9","3","1","1","NICE","060","4","0","00000","0","","2","02","","","0","1","2","1","0","0","1","1","2","4422","0","TERRON (CH. DE)","","0.43","","43.6937541","7.2192162","","2631","4422 TERRON CHEMIN  DE, NICE, Alpes-Maritimes, France"
"2632","5","1","9","1","1","2","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","143","0","FRANCE (R. DE) A PARTIR DU N° 66/91","","0.43","","43.6928604","7.2505165","","2632","143 FRANCE RUE  DE , NICE, Alpes-Maritimes, France"
"2633","5","1","9","1","1","6","NICE","060","4","0","00000","0","","3","00","","","0","1","1","1","0","0","1","1","1","75","0","FRANCE (R. DE) DU N° 1/2 AU 64/89","","0.43","","43.6954901","7.2581467","","2633","75 FRANCE RUE  DE , NICE, Alpes-Maritimes, France"
"2634","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","00","","","0","1","1","1","0","0","1","1","1","12","0","MACCARIO (R. MAURICE)","","0.43","","43.7242738","7.2847299","","2634","12 MACCARIO RUE  MAURICE, NICE, Alpes-Maritimes, France"
"2635","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","27","0","DIABLES BLEUS (AV. DES)","","0.43","","43.7080709","7.2903635","","2635","27 DIABLES BLEUS AVENUE  DES, NICE, Alpes-Maritimes, France"
"2636","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","3","2","1","0","0","1","0","1","14","0","MILLION DE VERAILLON (R.)","","0.43","","43.7101728","7.2619532","","2636","14 MILLION DE VERAILLON RUE , NICE, Alpes-Maritimes, France"
"2637","5","5","9","1","1","3","NICE","060","2","0","00000","0","","3","03","","","0","1","1","1","0","0","1","1","1","39","0","ANGLAIS PLAGE (N°1 AU 43)","","0.43","","43.7101728","7.2619532","","2637","39 ANGLAIS PLAGE 1 AU 43, NICE, Alpes-Maritimes, France"
"2638","5","1","9","1","1","3","NICE","060","3","2","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","0","0","PENETRANTE DU PAILLON","","0.43","","43.7410428","7.3089116","","2638","PENETRANTE DU PAILLON, NICE, Alpes-Maritimes, France"
"2639","5","1","9","1","1","6","NICE","060","9","1","00000","0","","3","02","","","0","1","0","1","0","0","1","0","1","0","0","VOIE RAPIDE","","0.43","","43.6934068","7.244962","","2639","VOIE RAPIDE, NICE, Alpes-Maritimes, France"
"2640","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","BLANCON (RUE PIERRE)","","0.43","","43.7051288","7.2876109","","2640","BLANCON RUE PIERRE, NICE, Alpes-Maritimes, France"
"2641","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","3","1","16","0","VILLERMONT (AV.)","","0.43","","43.7094122","7.263956","","2641","16 VILLERMONT AVENUE , NICE, Alpes-Maritimes, France"
"2642","5","1","9","1","1","3","NICE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","","0","MAETERLINCK (BD M.)","","0.43","","43.6875135","7.2989441","","2642"," MAETERLINCK BOULEVARD M., NICE, Alpes-Maritimes, France"
"2643","5","5","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","2","1","0","0","ALBERTI (RUE)","","0.43","","43.6995556","7.2720134","","2643","ALBERTI RUE, NICE, Alpes-Maritimes, France"
"2644","5","1","1","2","1","3","NICE","060","3","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","DIGUE DES FRANCAIS (TRAV. DE LA)","","0.43","","43.7101728","7.2619532","","2644","DIGUE DES FRANCAIS TRAVENUE  DE LA, NICE, Alpes-Maritimes, France"
"2645","5","1","9","2","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","VIGNY (AV. IMP. ALFRED DE)","","0.43","","43.724576","7.265131","","2645","VIGNY AVENUE  IMP. ALFRED DE, NICE, Alpes-Maritimes, France"
"2646","5","1","9","1","1","7","NICE","060","4","0","00000","0","","2","03","","","0","2","2","1","0","0","1","1","1","10","0","JOLY (CORNICHE ANDRE DE)","","0.43","","43.7022433","7.2941548","","2646","10 JOLY CORNICHE ANDRE DE, NICE, Alpes-Maritimes, France"
"2647","5","1","9","1","1","3","NICE","060","2","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","2","0","0","MAETERLINCK (BD M.)","","0.43","","43.6875135","7.2989441","","2647","MAETERLINCK BOULEVARD M., NICE, Alpes-Maritimes, France"
"2648","5","1","9","3","1","1","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","PRAT (R. DU DR LOUIS)","","0.43","","43.7179405","7.2811206","","2648","PRAT RUE  DU DR LOUIS, NICE, Alpes-Maritimes, France"
"2649","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","BLANCON (RUE PIERRE)","","0.43","","43.7051288","7.2876109","","2649","BLANCON RUE PIERRE, NICE, Alpes-Maritimes, France"
"2650","5","1","9","1","1","6","NICE","060","2","0","00000","0","","1","03","","","0","1","1","4","0","0","1","1","1","15","0","DANTE (RUE)","","0.43","","43.6955116","7.2536934","","2650","15 DANTE RUE, NICE, Alpes-Maritimes, France"
"2651","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","AUBER (AV.)","","0.43","","43.7015652","7.2617845","","2651","AUBER AVENUE , NICE, Alpes-Maritimes, France"
"2652","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","02","","","0","2","1","1","0","0","1","1","1","88","0","MADELEINE (BD DE LA)","","0.43","","43.6980394","7.2406351","","2652","88 MADELEINE BOULEVARD DE LA, NICE, Alpes-Maritimes, France"
"2653","5","5","5","1","1","6","VILLEFRANCHE-SUR-MER","060","4","0","00000","0","","2","02","","","0","2","3","1","0","0","1","0","1","74","0","VINAIGRIER (CHEMIN DU)","","0.43","","43.7100444","7.3067861","","2653","74 VINAIGRIER CHEMIN DU, VILLEFRANCHE-SUR-MER, Alpes-Maritimes, France"
"2654","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","23","0","GRENOBLE (ROUTE DE)","","0.43","","43.6704305","7.211447","","2654","23 GRENOBLE ROUTE DE, NICE, Alpes-Maritimes, France"
"2655","5","1","7","1","1","3","ANTIBES","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","612","0","BACON BD DU ET BD GARDIOLE","","0.43","","43.5658099","7.1350798","","2655","612 BACON BOULEVARD DU ET BD GARDIOLE, ANTIBES, Alpes-Maritimes, France"
